week_start,store_id,predicted_total_on_till_hours
2021-12-19,3573,
2022-01-30,2071,
2022-01-30,790,
2022-01-02,4226,
2022-01-30,93,
2021-12-12,398,
2022-02-06,2011,
2022-02-06,2419,
2021-12-19,9865,
2021-11-28,132,
2022-01-09,1289,
2022-01-09,1935,
2021-12-12,2189,
2021-12-05,8853,
2022-01-30,397,
2021-11-14,1423,
2022-01-02,534,
2022-01-16,1964,
2022-01-23,9137,
2021-12-12,1119,
2022-02-06,1203,
2021-12-26,2150,
2021-12-05,495,
2021-12-12,8840,
2021-11-14,9519,
2021-12-05,1863,
2021-12-26,2147,
2021-12-26,4860,
2021-12-05,3285,
2022-01-09,1255,
2021-12-12,2110,
2021-12-05,2150,
2021-12-26,9137,
2021-11-28,2794,
2021-12-19,245,
2021-12-26,1414,
2021-12-26,5298,
2021-11-14,851,
2022-01-09,3858,
2022-01-02,4051,
2022-01-09,265,
2022-01-02,1546,
2022-01-16,1366,
2021-11-14,3298,
2022-01-30,381,
2021-12-19,8125,
2022-01-02,789,
2022-01-23,955,
2022-02-06,1546,
2021-11-28,256,
2021-11-28,1190,
2022-01-16,1292,
2021-12-12,1314,
2021-12-19,1462,
2021-12-19,1889,
2022-01-30,136,
2021-12-12,9991,
2021-11-14,785,
2021-11-28,657,
2022-01-09,1274,
2022-01-16,1591,
2021-11-28,1963,
2022-01-16,3696,
2021-12-26,6525,
2021-12-26,137,
2022-01-09,1291,
2021-11-28,2000,
2022-02-06,1245,
2021-12-26,1961,
2021-11-28,243,
2021-12-05,802,
2022-01-16,54,
2022-01-02,2147,
2021-12-26,3214,
2022-01-02,1312,
2022-01-02,2697,
2021-12-05,5359,
2022-01-23,1835,
2022-01-23,6127,
2022-01-30,200,
2021-11-14,1991,
2022-02-06,1805,
2021-11-21,9865,
2021-12-26,1894,
2021-11-21,4048,
2021-12-26,152,
2021-12-12,314,
2021-11-28,1292,
2022-01-16,1457,
2021-11-21,1005,
2021-11-21,165,
2021-12-12,3104,
2021-12-26,1136,
2021-11-28,1850,
2021-11-28,1936,
2022-01-09,1964,
2022-01-09,1999,
2022-01-16,2008,
2021-12-05,9247,
2022-01-16,1928,
2022-01-02,2008,
2022-01-02,2215,
2022-01-09,2626,
2021-12-12,7317,
2021-11-21,383,
2022-01-16,1740,
2021-11-21,2103,
2022-01-09,3670,
2022-01-16,283,
2022-01-30,1269,
2022-01-23,2102,
2022-02-06,6952,
2022-01-16,660,
2021-11-28,1119,
2022-01-02,1614,
2021-12-12,1461,
2021-11-28,5076,
2022-01-02,2817,
2022-01-16,1999,
2021-11-28,2503,
2021-12-12,3256,
2022-02-06,961,
2022-01-30,98,
2021-11-14,1274,
2021-12-19,1412,
2022-01-02,1850,
2021-12-19,3191,
2022-01-09,6473,
2022-01-16,1850,
2022-01-16,1936,
2021-11-14,4828,
2022-01-16,8879,
2022-01-30,418,
2022-01-09,1888,
2021-12-05,563,
2021-12-05,1232,
2021-11-21,6334,
2021-11-28,8879,
2021-12-19,1740,
2022-01-30,2096,
2022-02-06,2480,
2021-11-14,1190,
2022-01-16,374,
2021-11-21,1315,
2022-01-30,7689,
2021-12-26,2215,
2022-01-16,1025,
2022-02-06,2103,
2021-11-28,2943,
2021-12-19,8714,
2022-01-02,4417,
2022-02-06,4828,
2022-01-30,4019,
2022-01-09,782,
2021-12-12,1965,
2022-01-02,262,
2022-01-16,1423,
2021-11-14,1795,
2021-11-21,2107,
2021-12-26,2590,
2022-01-23,4491,
2021-12-05,6444,
2022-01-23,97,
2022-01-16,199,
2021-11-21,1147,
2022-01-09,1269,
2021-12-26,786,
2021-12-26,2097,
2022-01-23,3492,
2021-11-14,5393,
2021-11-21,5294,
2022-01-16,96,
2021-12-12,1366,
2021-11-14,6156,
2022-01-16,9108,
2021-11-14,1459,
2022-01-09,1191,
2022-02-06,198,
2021-12-05,3191,
2021-12-05,787,
2021-11-21,3272,
2022-01-30,4051,
2021-12-26,382,
2021-12-05,1740,
2022-01-16,2103,
2022-02-06,2927,
2022-02-06,769,
2021-11-21,96,
2022-01-09,125,
2022-01-23,3515,
2021-11-21,3926,
2021-11-14,3955,
2021-12-12,9108,
2022-02-06,673,
2021-12-12,1297,
2022-01-23,2668,
2022-01-09,437,
2021-12-05,1223,
2022-01-16,1462,
2022-01-02,5357,
2022-01-09,37,
2021-12-05,101,
2022-01-16,4006,
2022-01-16,4132,
2022-01-30,1258,
2022-01-30,1290,
2021-11-14,994,
2021-12-12,3939,
2021-12-19,95,
2021-12-12,1935,
2022-01-23,2752,
2021-11-28,104,
2021-12-19,383,
2021-12-26,2022,
2021-11-28,382,
2021-11-28,2215,
2021-12-12,3353,
2021-12-05,254,
2022-01-09,6127,
2021-12-05,7689,
2022-01-16,1070,
2022-01-30,2503,
2022-01-16,4129,
2022-01-23,96,
2021-12-19,7919,
2021-11-14,1941,
2021-11-14,5345,
2022-02-06,133,
2021-12-19,6127,
2022-01-23,1964,
2021-12-26,1685,
2022-01-23,1991,
2022-01-30,628,
2022-01-23,1413,
2022-01-30,2189,
2021-11-21,3696,
2021-12-05,5429,
2022-01-02,152,
2021-11-28,1315,
2021-12-26,2972,
2022-01-02,3573,
2021-12-05,3256,
2022-01-30,8947,
2022-01-23,301,
2022-02-06,482,
2022-01-16,1452,
2022-01-30,1782,
2021-12-26,2169,
2021-11-21,4006,
2022-01-02,2001,
2022-01-30,132,
2021-11-21,1412,
2021-12-26,1968,
2021-11-14,4491,
2022-02-06,106,
2021-12-26,2448,
2021-12-26,1323,
2021-12-12,576,
2022-01-23,1414,
2021-12-12,2914,
2021-11-21,2998,
2021-12-05,7362,
2022-01-16,1962,
2021-11-28,397,
2022-01-23,1234,
2022-01-30,1919,
2021-12-05,1964,
2022-01-02,386,
2022-02-06,576,
2021-11-21,2114,
2022-01-23,3188,
2022-01-02,198,
2021-12-19,945,
2021-12-12,3120,
2022-01-02,9946,
2021-11-21,6457,
2022-01-16,254,
2021-12-19,3528,
2021-12-12,3955,
2022-01-02,8840,
2022-01-16,244,
2021-12-26,482,
2021-12-19,1231,
2022-01-02,1440,
2022-01-23,1837,
2021-12-26,5322,
2021-11-28,133,
2022-01-23,5298,
2021-11-21,1457,
2021-11-21,2099,
2021-11-21,5295,
2021-11-14,383,
2022-01-02,5076,
2022-01-16,9399,
2022-02-06,1460,
2022-01-23,5295,
2022-01-02,2114,
2021-11-14,9108,
2022-01-16,1614,
2022-01-30,1922,
2022-01-02,125,
2022-02-06,7799,
2021-11-28,5349,
2022-02-06,3311,
2021-12-19,453,
2021-12-05,741,
2022-01-23,2122,
2021-12-26,1939,
2022-02-06,6813,
2021-12-12,2107,
2021-11-14,1860,
2021-11-21,3573,
2021-11-14,6224,
2022-01-09,124,
2022-01-23,220,
2021-11-21,495,
2021-11-21,738,
2021-12-05,1919,
2022-01-02,3324,
2021-12-12,4048,
2021-12-12,6826,
2021-12-19,576,
2022-01-02,1005,
2022-01-09,1134,
2022-01-30,2122,
2022-01-02,6509,
2022-01-02,1964,
2021-12-12,3696,
2021-12-19,5349,
2021-11-21,786,
2021-11-28,955,
2022-01-09,135,
2021-12-05,5241,
2022-01-02,3298,
2021-11-28,948,
2022-01-02,1211,
2021-12-12,2079,
2021-11-21,576,
2021-12-12,2998,
2022-01-16,3528,
2021-11-14,955,
2021-11-21,1957,
2021-12-19,534,
2021-12-05,1289,
2022-01-30,1323,
2022-01-09,2102,
2021-11-14,1234,
2022-01-23,5827,
2021-12-05,2943,
2021-12-05,3528,
2021-12-12,835,
2021-11-28,3528,
2021-11-21,4514,
2022-02-06,6525,
2021-12-19,8840,
2021-11-21,2794,
2022-01-16,7388,
2021-12-19,1403,
2022-01-30,1274,
2022-01-09,2189,
2021-11-28,3573,
2021-11-14,1833,
2022-01-02,903,
2021-12-26,1178,
2022-01-23,4899,
2021-12-05,769,
2022-01-30,7456,
2022-01-02,7948,
2021-11-21,57,
2021-12-19,133,
2022-01-23,1838,
2021-12-05,2000,
2021-12-12,1994,
2021-12-26,55,
2021-12-26,136,
2021-11-21,432,
2021-11-21,2071,
2022-01-23,2561,
2021-12-26,644,
2021-11-28,1935,
2021-12-05,2613,
2021-11-21,152,
2021-12-26,1290,
2021-11-28,4019,
2021-12-05,5076,
2022-01-16,316,
2021-12-05,1902,
2022-01-09,2117,
2021-12-19,1294,
2021-11-28,793,
2021-12-19,1041,
2021-11-28,3515,
2022-01-30,6295,
2021-11-14,1546,
2022-01-02,1134,
2021-11-28,2985,
2022-01-16,5827,
2021-11-21,3146,
2022-01-30,6444,
2022-02-06,4190,
2022-02-06,200,
2022-01-09,1454,
2021-12-12,2001,
2021-12-12,2120,
2021-11-14,2561,
2021-12-05,4255,
2022-01-02,6266,
2022-01-30,9894,
2021-11-28,1489,
2022-01-02,1191,
2022-01-02,2017,
2021-11-14,2723,
2022-01-30,6826,
2021-11-28,135,
2022-01-23,343,
2021-11-28,1041,
2022-01-23,2147,
2022-01-16,7799,
2021-12-05,2529,
2021-12-05,1579,
2022-01-30,152,
2022-01-30,495,
2022-01-02,784,
2022-01-16,1546,
2021-12-26,2124,
2021-12-12,1740,
2021-12-05,2710,
2022-01-23,779,
2022-01-23,6415,
2021-11-14,7317,
2021-11-21,9894,
2021-12-26,988,
2022-01-02,7744,
2021-12-19,1211,
2022-01-09,1838,
2022-01-09,5295,
2021-12-19,1490,
2021-12-19,8989,
2021-11-21,1380,
2022-01-23,104,
2021-12-19,1992,
2022-02-06,8853,
2021-12-05,1459,
2022-01-02,1838,
2021-12-05,3706,
2022-01-23,101,
2021-11-21,1289,
2021-11-28,1461,
2021-12-26,4420,
2022-01-09,5283,
2021-12-19,7388,
2021-12-19,1835,
2022-01-30,779,
2021-11-28,2011,
2022-01-30,1834,
2021-11-21,2104,
2022-01-16,2781,
2022-01-09,8109,
2021-12-19,8947,
2021-11-28,1588,
2022-01-23,2480,
2021-12-19,296,
2022-01-09,1379,
2021-12-19,1300,
2022-01-23,3243,
2021-12-19,1959,
2021-11-21,104,
2022-01-30,1207,
2021-12-05,1003,
2022-02-06,1210,
2021-12-26,4750,
2022-02-06,2202,
2022-01-23,71,
2021-11-14,1440,
2021-11-28,1968,
2021-12-05,2040,
2021-12-12,4462,
2022-01-23,5297,
2021-12-12,6237,
2022-01-23,1041,
2022-01-30,3104,
2021-12-12,246,
2021-11-28,1293,
2022-01-23,198,
2022-01-23,4860,
2021-12-12,5076,
2021-11-21,6509,
2022-01-02,1025,
2022-01-30,1945,
2022-01-23,2112,
2022-01-23,4433,
2021-11-21,5115,
2021-12-26,9182,
2021-11-21,1221,
2022-01-23,1993,
2022-01-30,657,
2021-11-28,778,
2021-11-14,1203,
2022-01-09,1966,
2022-01-16,3670,
2021-11-28,1274,
2022-01-02,2189,
2021-12-12,1004,
2022-02-06,3104,
2021-12-19,980,
2021-11-28,3780,
2022-02-06,8390,
2022-01-30,4420,
2022-02-06,725,
2022-01-23,109,
2022-01-02,316,
2021-11-21,1291,
2021-12-05,1410,
2022-01-02,1919,
2022-01-16,3777,
2022-01-30,5322,
2021-12-26,115,
2021-11-21,147,
2022-01-16,432,
2021-11-14,1889,
2021-12-26,4051,
2021-12-26,1232,
2021-12-05,1323,
2021-12-05,2100,
2021-11-28,4129,
2021-12-12,96,
2021-12-19,262,
2021-11-28,1834,
2022-01-30,2710,
2022-01-23,1579,
2022-01-02,952,
2021-11-14,988,
2021-12-26,1931,
2021-12-19,3353,
2021-12-05,265,
2021-11-21,6431,
2021-11-28,1025,
2021-11-28,764,
2021-12-26,1889,
2021-11-21,5349,
2022-01-16,1918,
2021-12-05,1928,
2021-12-12,8785,
2021-12-12,381,
2022-02-06,356,
2022-02-06,95,
2021-12-26,2671,
2022-01-30,2157,
2021-11-14,7689,
2022-01-02,9247,
2022-02-06,6444,
2021-11-21,316,
2022-01-16,1832,
2021-11-28,2061,
2021-12-12,2122,
2022-02-06,5115,
2022-01-02,1004,
2021-12-26,1457,
2021-11-28,1957,
2021-11-28,2914,
2021-12-19,1193,
2021-11-28,1941,
2021-12-05,2655,
2021-11-21,6266,
2021-12-12,945,
2022-01-23,108,
2022-01-09,1931,
2022-01-02,2058,
2021-12-12,2590,
2021-12-05,3324,
2022-01-02,7799,
2022-01-30,115,
2022-01-02,1890,
2021-11-21,974,
2022-02-06,2150,
2021-11-14,254,
2022-01-16,1414,
2021-11-28,787,
2021-11-21,217,
2022-01-30,2956,
2022-02-06,100,
2021-12-19,1902,
2021-12-26,2170,
2022-01-16,754,
2021-12-12,134,
2021-12-19,4019,
2022-01-30,673,
2022-02-06,134,
2022-01-23,1096,
2021-12-26,3243,
2022-01-09,779,
2021-12-05,1314,
2022-02-06,1380,
2022-01-30,1999,
2021-12-19,2114,
2022-01-16,2626,
2021-11-28,3670,
2021-11-14,3696,
2022-01-02,9124,
2022-01-09,152,
2022-01-09,1292,
2021-12-12,1889,
2022-01-16,2058,
2021-12-26,4226,
2022-01-09,4255,
2022-01-02,1940,
2022-01-23,764,
2021-11-28,1423,
2021-12-12,2109,
2022-02-06,294,
2021-12-26,1458,
2022-01-16,2529,
2022-02-06,4491,
2021-12-19,918,
2022-01-23,988,
2021-11-21,2817,
2022-02-06,6224,
2022-01-02,8714,
2021-11-28,1289,
2022-01-23,3078,
2021-12-26,2396,
2021-12-05,797,
2021-12-19,1011,
2022-01-16,1990,
2022-01-09,3298,
2021-11-28,314,
2021-11-21,6415,
2021-11-21,8947,
2021-12-05,243,
2022-01-30,1412,
2021-11-28,2228,
2022-01-30,2590,
2022-01-02,6224,
2022-01-02,1795,
2022-01-09,2202,
2022-01-09,1588,
2021-12-26,2040,
2021-12-26,3890,
2022-01-30,7362,
2021-12-26,1148,
2022-01-09,1210,
2021-12-05,1462,
2021-12-05,296,
2021-12-05,1460,
2021-11-21,1591,
2022-01-16,1838,
2022-01-09,2228,
2021-12-19,2545,
2021-11-21,1520,
2022-01-02,4255,
2022-01-02,6538,
2021-11-14,1837,
2022-01-02,576,
2021-11-14,2113,
2021-11-14,3706,
2021-11-21,1782,
2022-01-09,3696,
2022-01-02,1414,
2021-12-19,1289,
2021-12-05,2113,
2022-01-30,9247,
2022-01-23,2097,
2022-01-30,1255,
2021-11-14,399,
2021-12-12,1245,
2021-12-05,6127,
2021-12-19,482,
2021-12-05,2639,
2022-01-23,5115,
2021-11-14,764,
2022-02-06,3214,
2021-12-26,2117,
2022-01-30,3146,
2022-01-23,644,
2022-01-23,1220,
2022-01-23,1410,
2021-12-19,2169,
2022-01-02,2804,
2022-02-06,948,
2021-11-21,2545,
2022-01-02,1520,
2021-11-21,4721,
2022-01-30,1292,
2022-01-16,2106,
2021-11-14,3379,
2021-12-19,4556,
2022-01-16,9247,
2021-11-14,1212,
2021-11-14,1957,
2021-11-28,1221,
2021-12-19,790,
2022-02-06,8866,
2021-11-14,2516,
2022-01-02,1965,
2022-02-06,2079,
2022-02-06,1902,
2021-12-12,320,
2021-12-19,9920,
2022-01-23,738,
2022-01-16,1782,
2021-11-21,1997,
2022-02-06,1292,
2022-01-23,1998,
2022-01-30,2150,
2021-12-05,4129,
2022-01-23,4514,
2021-11-21,5241,
2022-01-09,1591,
2022-01-23,1967,
2021-12-19,2189,
2021-12-19,1937,
2022-01-23,1126,
2022-01-23,1591,
2021-11-28,1457,
2021-12-26,1492,
2021-12-19,1145,
2022-01-09,1993,
2021-12-19,2697,
2022-01-23,3214,
2022-01-16,9920,
2021-12-26,1835,
2022-01-16,1920,
2021-11-14,440,
2022-02-06,1178,
2021-11-14,1379,
2021-12-19,7799,
2021-12-12,1213,
2021-11-28,6282,
2022-01-09,134,
2022-01-09,7472,
2022-02-06,2117,
2021-11-28,396,
2022-01-09,1203,
2022-01-09,1412,
2021-11-21,6237,
2021-12-12,1643,
2022-01-09,2419,
2022-01-02,686,
2022-01-02,1300,
2021-12-12,2124,
2022-01-02,4750,
2021-12-26,5278,
2022-01-16,71,
2022-01-16,1894,
2021-11-14,4721,
2021-12-26,1291,
2022-01-23,7948,
2021-12-26,1890,
2021-12-05,955,
2021-12-05,1457,
2022-01-30,3256,
2021-11-21,1300,
2022-01-16,9331,
2021-12-26,2011,
2021-12-26,2095,
2021-12-26,1456,
2021-12-12,265,
2021-12-26,797,
2021-11-28,1180,
2021-12-12,4226,
2022-02-06,1894,
2021-11-21,398,
2021-12-19,4226,
2022-01-30,955,
2022-01-02,8947,
2022-02-06,3476,
2022-02-06,4297,
2022-01-30,101,
2021-12-19,1896,
2022-02-06,2001,
2022-01-09,2804,
2022-01-30,8840,
2021-12-12,785,
2022-01-02,254,
2022-01-16,775,
2022-01-23,1274,
2021-12-26,1964,
2021-12-19,2171,
2022-01-30,97,
2022-01-02,1930,
2021-12-05,2024,
2022-01-16,2723,
2021-12-12,2833,
2021-11-28,3832,
2021-11-28,2001,
2021-12-12,5298,
2021-11-21,2172,
2022-01-23,1456,
2022-01-23,6994,
2022-01-30,1959,
2022-01-09,4190,
2021-12-12,7799,
2022-01-02,3243,
2022-01-30,1968,
2022-01-23,2626,
2022-01-09,5393,
2021-12-19,977,
2022-01-02,1936,
2022-01-09,2061,
2022-01-02,2000,
2021-11-14,3104,
2021-12-19,776,
2021-12-26,6295,
2022-02-06,71,
2021-12-19,2781,
2021-12-05,4721,
2022-01-09,2503,
2022-01-23,9399,
2022-01-23,786,
2021-11-14,9331,
2022-01-23,8879,
2021-12-19,3078,
2021-11-21,2736,
2021-12-19,196,
2021-11-21,314,
2021-11-14,1210,
2021-12-19,1643,
2022-01-30,2639,
2022-01-09,9996,
2022-01-23,495,
2022-01-30,196,
2022-02-06,1963,
2021-12-12,165,
2021-11-28,4048,
2021-11-14,798,
2021-12-19,1520,
2021-12-19,2448,
2021-12-12,2794,
2021-11-28,3081,
2022-01-30,6363,
2021-11-21,369,
2022-01-09,787,
2021-12-05,778,
2021-11-28,1148,
2021-11-14,2018,
2022-01-09,387,
2021-12-26,576,
2022-01-30,4064,
2021-12-19,1232,
2022-01-30,8866,
2021-11-28,2104,
2021-12-12,2058,
2021-12-19,1988,
2022-01-02,7472,
2021-12-12,761,
2021-12-12,8947,
2021-11-21,2122,
2022-01-02,2480,
2022-02-06,1231,
2021-11-21,754,
2021-11-21,1941,
2022-01-09,4433,
2022-01-02,6444,
2021-11-21,1492,
2022-01-02,301,
2022-01-09,1054,
2021-12-19,2122,
2022-01-16,2817,
2022-01-02,3227,
2021-11-28,7265,
2022-01-09,1489,
2022-01-09,1490,
2021-11-21,2001,
2021-11-21,2613,
2022-01-09,2642,
2022-01-16,2671,
2021-12-05,244,
2021-12-19,2642,
2021-12-05,7553,
2022-01-16,3175,
2021-11-14,1685,
2022-01-09,2121,
2021-12-19,6415,
2022-01-23,7317,
2022-02-06,977,
2021-12-05,790,
2021-12-19,8785,
2021-12-12,6224,
2022-01-16,782,
2022-01-09,2545,
2022-02-06,1041,
2021-12-26,7265,
2022-01-23,4297,
2022-01-16,2503,
2022-01-09,6143,
2022-02-06,1614,
2022-02-06,793,
2022-01-16,8714,
2021-11-21,2171,
2021-12-26,3104,
2022-01-09,6334,
2022-01-30,2215,
2022-01-30,778,
2021-11-28,1366,
2022-01-23,1380,
2021-11-28,2561,
2022-01-16,6965,
2022-01-09,945,
2022-01-09,9894,
2022-01-09,97,
2021-12-05,1371,
2021-11-21,3078,
2022-01-02,4213,
2021-12-19,4255,
2022-01-09,453,
2021-12-12,738,
2021-11-21,1234,
2021-12-05,1403,
2022-02-06,2626,
2021-12-19,4310,
2021-11-28,998,
2021-11-14,1489,
2022-01-09,254,
2021-12-12,1835,
2021-11-21,2642,
2021-11-14,1414,
2022-01-09,1403,
2022-01-23,1832,
2021-12-05,1366,
2021-11-14,998,
2021-12-05,521,
2022-01-09,1685,
2021-11-28,2396,
2021-12-26,3285,
2022-01-30,9153,
2021-11-28,2121,
2021-12-05,7948,
2021-12-19,6143,
2021-12-05,3379,
2021-11-14,294,
2022-01-09,1178,
2021-11-28,1290,
2021-11-14,1930,
2021-11-28,2096,
2021-11-28,3353,
2021-12-12,453,
2021-11-14,819,
2021-11-28,1371,
2022-02-06,1423,
2021-11-14,2103,
2022-01-09,2114,
2022-01-02,2419,
2021-12-19,2574,
2021-12-26,5357,
2021-12-12,7265,
2022-01-09,785,
2021-11-14,1221,
2021-12-05,1918,
2022-01-23,6156,
2021-12-19,9991,
2021-12-12,660,
2022-01-30,1489,
2022-01-23,1891,
2021-12-26,420,
2021-11-21,1630,
