week_start,store_id,predicted_total_on_till_hours
2022-02-06,2516,79.8085568576294
2021-12-12,125,108.90546681651561
2021-11-14,2157,122.60946801296731
2021-11-28,9865,7.289757354038193
2022-02-06,2710,190.81200949403504
2022-02-06,131,94.70603746350527
2022-02-06,4310,124.03790998006839
2021-12-05,38,184.3625717834156
2022-01-02,38,184.50181908998033
2021-11-14,880,75.87199713627652
2021-12-05,1967,122.32522982916198
2022-01-16,3735,41.6967441368833
2022-01-09,4129,97.24411314963157
2022-01-23,4255,169.180275351028
2021-12-12,4297,79.07210350731131
2021-12-12,217,70.36797538666434
2022-01-09,1917,100.8749452964528
2022-01-30,6224,170.68817458347849
2021-12-26,3036,115.13178955614175
2022-01-16,3544,191.5326881410933
2022-01-16,918,153.97020037333368
2021-12-19,1805,131.96788003098766
2021-11-14,1916,109.94302895862465
2022-02-06,1918,134.27057577982683
2022-01-16,2071,136.79856911889786
2021-12-05,152,428.909109115009
2022-01-30,1180,111.15427196272879
2022-02-06,101,200.6342129054596
2021-11-14,1054,109.17490121853047
2022-01-16,1289,110.03368327922563
2021-12-26,1838,82.19288541195176
2021-11-14,589,98.02761939671265
2022-01-30,6499,127.71961638125727
2022-01-30,7773,123.0252360288
2022-02-06,9153,161.02292169371734
2021-12-05,2001,119.99358410736966
2021-12-19,2095,152.26893806595024
2022-01-30,5186,144.51160277055442
2021-11-28,1003,102.74327564585933
2021-12-19,320,149.77452985978377
2022-01-30,8853,151.31746204598318
2022-02-06,1643,328.3023469729281
2022-01-09,1371,214.49492274925106
2021-12-12,4514,195.5131530853879
2022-01-30,4556,136.57497554226688
2021-11-28,977,95.53455768830918
2022-01-23,131,94.71099263756388
2021-12-12,784,94.40561360670358
2022-01-09,1837,123.35600846378604
2021-11-28,3803,255.07027777275488
2022-01-02,7498,126.1570244753413
2022-01-30,8109,166.00440242628773
2022-01-16,1998,222.89906485485423
2021-12-05,2587,184.20696733868175
2022-01-23,660,141.84835154870615
2021-11-28,1145,73.15221059940579
2022-01-23,2107,88.67536763112786
2022-01-02,1379,139.21378598358777
2021-12-19,1546,142.0893386942878
2021-11-21,3780,175.65959907492444
2021-12-05,125,108.43020536437606
2021-12-19,132,177.67824999302522
2022-01-16,387,105.02920337029154
2021-12-19,1630,154.35091725611903
2022-01-02,2503,63.106114191761606
2021-11-21,7841,5.071875633394527
2021-12-12,764,104.2543140151376
2022-02-06,3285,125.31719243055556
2022-02-06,819,52.95669856677671
2021-11-14,110,84.02908877938088
2021-11-14,135,97.65656804633677
2022-01-16,291,113.72479525188002
2022-01-02,804,80.98828620621086
2021-11-21,1490,82.69649121968925
2022-01-16,131,94.71648068078643
2022-01-23,316,147.45722311702215
2021-11-21,2169,100.27014660110483
2021-11-14,1922,113.7596748330363
2021-12-12,2587,184.10811722884665
2021-11-21,3308,88.69112297168253
2022-01-30,788,156.69011816885006
2021-11-14,1216,98.37205284727209
2021-12-12,1957,138.45416751486746
2022-01-23,3803,254.1273997364008
2022-01-16,4064,93.33193338793214
2021-11-21,2956,66.42854846262992
2022-02-06,4721,105.08457307963255
2022-01-23,6224,170.68676849697164
2022-01-16,1008,98.9350339272757
2021-12-12,779,91.4495908799443
2022-01-30,1380,113.3919573474216
2022-01-30,1740,131.37460280806434
2021-12-05,1920,121.32150932767446
2022-01-30,2516,79.80855693909403
2022-01-30,1213,72.28531190811438
2022-02-06,778,88.73382795413289
2021-12-26,1324,110.75274682416472
2021-12-05,1995,104.1789049767204
2022-01-02,3515,128.22885816127115
2021-11-14,2057,91.72949179061881
2022-01-16,998,148.31744334357245
2022-01-16,420,143.33661333189656
2022-01-30,3955,229.57554931951358
2022-01-16,1339,132.25055243549883
2021-11-28,1967,122.30981533623527
2022-01-30,1969,85.02472815261471
2021-11-14,1213,76.01114998449397
2021-12-12,3858,114.05231761580897
2022-02-06,2115,98.95657114434049
2022-02-06,6266,162.02914874581577
2022-02-06,880,74.64800134488043
2021-12-26,134,3.97795168933484
2022-01-02,819,52.95669884430069
2022-01-30,1083,77.8619274776181
2021-12-19,1312,211.34145710775917
2022-01-02,1782,117.67619574521764
2021-12-05,3832,153.82713868672272
2022-01-16,4417,203.99666809140683
2021-12-05,4899,52.13428653397974
2021-12-19,778,88.73381047800771
2021-11-14,2150,92.64983437540852
2021-12-19,2017,152.9933587042251
2022-01-02,2642,321.2022964367194
2022-01-23,1269,91.45561045963285
2022-01-09,2367,165.31390206914782
2022-01-09,8840,147.81023996996527
2021-11-21,2174,117.00598636164257
2021-12-26,1942,151.97912106552067
2022-01-02,2228,141.98253208216906
2021-11-14,3188,56.36307010547494
2021-12-26,1292,268.2887750337004
2022-01-09,1461,80.1503516925922
2022-01-02,2018,118.33873004706832
2022-01-02,2639,144.12607142620328
2021-12-12,3706,82.0740771423182
2022-01-16,8785,189.23845188127873
2022-01-16,948,115.0629619614865
2022-02-06,2008,189.46389117144616
2021-11-21,1008,97.60304059733559
2021-12-12,988,99.15645140203493
2021-12-19,2071,135.80594649146354
2021-11-28,2419,108.65882471808375
2021-11-14,125,103.33564928408887
2022-02-06,256,135.74632831308543
2021-11-14,1231,121.45742061392679
2021-12-26,1902,95.33235605811832
2021-11-28,2574,218.40741664678438
2022-01-02,2590,227.797551487914
2022-01-02,6525,251.32160363294247
2021-11-28,7919,26.9259573843084
2021-11-21,9946,129.45829791667634
2021-11-28,152,430.02715334539204
2022-01-09,534,74.01733157490874
2021-12-12,1146,139.6475907640777
2022-01-16,2147,175.4200792370937
2021-12-12,4064,93.37757734111054
2021-12-26,7317,128.02211710094412
2021-12-05,84,154.96200385275205
2021-12-26,125,109.3150328271475
2022-01-16,314,127.43839835263589
2021-11-21,440,88.91390375942377
2022-01-09,2109,94.40725371691659
2022-02-06,3670,197.48771763683118
2022-01-02,1008,98.89870797864056
2021-11-28,38,184.2546027726565
2021-12-05,775,85.0977681753013
2022-01-16,1957,138.35117069657582
2021-11-21,2752,195.71784847245888
2021-12-05,3311,112.54066554616294
2021-12-05,1193,262.32891998907996
2022-01-23,2419,108.63441744829012
2021-11-28,2752,194.82236065052567
2022-01-09,2914,160.67366853041347
2021-11-21,6240,93.31499972360177
2021-11-21,176,133.90315221748907
2021-11-21,1274,191.87908955506447
2021-11-14,108,135.47631002489058
2021-12-05,1005,107.59298220400808
2021-11-28,9182,124.44008565178785
2021-12-12,3308,88.51260207558533
2021-12-19,2671,158.73592016514675
2022-01-30,8390,86.98268086709975
2022-01-16,8840,147.81025273670645
2021-11-21,1004,106.53639546203402
2022-01-30,2202,136.0238593200033
2021-11-21,787,108.06871905616771
2021-12-26,534,74.09355812622205
2022-01-16,2121,150.26380266412167
2021-12-05,181,222.15388936522712
2022-02-06,1355,104.228345568465
2022-01-02,1630,154.1709694815903
2021-11-21,4226,163.03127717738093
2021-11-21,124,136.61433467746292
2021-11-14,152,438.42777141491763
2021-12-12,1902,95.33655623953892
2021-12-12,2574,218.52992607019667
2022-01-30,396,86.42684702048338
2022-01-02,440,93.94093259387468
2021-12-12,1041,83.06206852953146
2022-01-09,1146,139.64770511622544
2021-11-14,1292,269.00117088448667
2021-12-19,1861,160.16830496365577
2021-12-26,977,95.60307919841426
2021-12-19,2558,148.63844859460136
2021-12-19,3146,144.06571045549316
2021-12-19,4420,123.73395474055599
2021-12-12,6525,251.46972090585805
2022-02-06,9996,89.07380848738167
2022-01-02,628,104.00473266133217
2021-12-05,3104,255.87375217448485
2021-12-26,3573,85.59494158921758
2021-11-28,1740,131.3864457561519
2021-12-05,2106,131.89564079331024
2022-01-02,738,123.24041037183734
2022-01-16,2171,153.0343571078959
2022-01-30,1126,180.10306703577186
2022-01-09,2001,119.99190896456244
2021-12-26,1579,147.71345265378955
2021-11-28,2097,61.43894597151959
2021-12-12,4420,123.73723362052627
2021-12-19,5298,104.32122595804194
2021-12-19,125,109.16905930342114
2021-11-21,1967,122.24849891168523
2022-01-23,880,74.64827954169678
2021-12-12,98,192.3340306833507
2021-12-05,5349,65.47668275740827
2022-01-23,2057,91.20768830835252
2022-01-02,2108,4.54817716623098
2021-12-26,1255,116.7814685278409
2021-12-26,1255,116.7814685278409
2022-01-16,8125,0.0
2022-02-06,1941,67.1999208998536
2021-11-14,4899,52.065285092307505
2022-01-30,100,176.51293799217186
2021-11-28,291,113.72303294317922
2021-12-05,784,94.40135986398761
2021-11-14,3308,89.20148723686259
2022-01-16,5297,146.86566784203168
2021-12-26,4462,114.68609139338167
2022-02-06,8879,196.15917075506033
2022-01-23,38,184.51766937973508
2021-12-05,453,160.60013861796517
2022-01-02,1891,152.10677023660844
2021-11-21,1995,104.13364645077627
2021-12-12,2202,135.71604637512914
2021-12-26,4828,248.83173313305414
2021-12-05,576,161.4741817422839
2022-01-23,1314,122.27346585827499
2021-12-26,6800,5.548810733405414
2021-12-12,5345,95.66637028302623
2021-12-26,1920,121.31623363020078
2021-12-05,1931,118.75227900089072
2022-01-23,2516,79.80855725149227
2021-11-28,398,81.8220642352172
2021-11-21,1838,82.19851135321355
2021-11-28,2122,117.58973810146502
2022-02-06,955,106.33572130132809
2022-02-06,1119,71.98303652064305
2021-12-19,1936,109.75429322270877
2021-12-19,9399,100.34896775212954
2021-12-12,1996,117.43893002908551
2022-01-23,2286,160.6273232859163
2022-02-06,3939,136.8168030700791
2022-01-02,4514,195.44454871508842
2021-11-14,6800,5.586396570875296
2021-12-26,764,104.25445534731105
2021-12-05,2480,69.7285019253374
2022-01-09,797,43.630673227996894
2021-11-21,1461,76.72130934758111
2021-12-26,1294,92.53497628015224
2021-12-19,3573,85.59188373605633
2022-01-30,2071,136.95512109318017
2022-01-30,790,123.40051131574279
2022-01-02,4226,163.00943843643267
2022-01-30,93,117.3389390682544
2021-12-12,398,80.63017165396082
2022-02-06,2011,133.03922762135795
2022-02-06,2419,108.63441744724894
2021-12-19,9865,7.279709437467051
2021-11-28,132,179.81973011245285
2022-01-09,1289,110.03472356150291
2022-01-09,1935,168.79589671710008
2021-12-12,2189,175.70457842798584
2021-12-05,8853,151.32034980847064
2022-01-30,397,129.79330783637118
2021-11-14,1423,191.0278984306426
2022-01-02,534,74.04373972273305
2022-01-16,1964,38.77286351954708
2022-01-23,9137,183.46598675243567
2021-12-12,1119,71.98295536830847
2022-02-06,1203,161.79875735272165
2021-12-26,2150,98.26745507587357
2021-12-05,495,107.78349943472166
2021-12-12,8840,147.80606650155278
2021-11-14,9519,126.81265852310487
2021-12-05,1863,211.21914573961237
2021-12-26,2147,175.41400823707482
2021-12-26,4860,172.49588832025285
2021-12-05,3285,125.33272588972716
2022-01-09,1255,116.74752973331773
2022-01-09,1255,116.74752973331773
2021-12-12,2110,78.9850789186843
2021-12-05,2150,96.53011095070626
2021-12-26,9137,183.59992508386037
2021-11-28,2794,207.77559321081165
2021-12-19,245,163.62092163497476
2021-12-26,1414,97.05523755786528
2021-12-26,5298,104.3040713601795
2021-11-14,851,112.13638833411852
2022-01-09,3858,114.05222587061101
2022-01-02,4051,113.20998899490628
2022-01-09,265,102.62071204724191
2022-01-02,1546,142.08446703177302
2022-01-16,1366,242.2805463358077
2021-11-14,3298,148.86793251243824
2022-01-30,381,81.10313123917354
2021-12-19,8125,0.0
2022-01-02,789,86.27064298991542
2022-01-23,955,106.3370198673381
2022-02-06,1546,142.0837254885036
2021-11-28,256,135.77347932999186
2021-11-28,1190,195.35928424596153
2022-01-16,1292,268.284125459824
2021-12-12,1314,122.27969696452679
2021-12-19,1462,141.38581600339148
2021-12-19,1889,121.12633457414942
2022-01-30,136,318.0231265805126
2021-12-12,9991,152.37483197937647
2021-11-14,785,89.87750988433348
2021-11-28,657,166.67634779271296
2022-01-09,1274,191.64730341532265
2022-01-16,1591,128.0692613484516
2021-11-28,1963,104.24022418229484
2022-01-16,3696,140.13911549192574
2021-12-26,6525,251.3375881048697
2021-12-26,137,132.60639264437353
2022-01-09,1291,108.43459588307506
2021-11-28,2000,115.3232237030178
2022-02-06,1245,131.7476639370466
2021-12-26,1961,101.83632886999662
2021-11-28,243,105.93808486750608
2021-12-05,802,66.94728298101334
2022-01-16,54,133.6803473686636
2022-01-02,2147,175.41768099936638
2021-12-26,3214,96.60712019962274
2022-01-02,1312,211.34145716493305
2022-01-02,2697,91.19259486259928
2021-12-05,5359,107.1294038837913
2022-01-23,1835,163.74772011000198
2022-01-23,6127,160.18109495920666
2022-01-30,200,98.25328339229455
2021-11-14,1991,116.25152736824414
2022-02-06,1805,132.0124781212242
2021-11-21,9865,7.259152350573066
2021-12-26,1894,130.83203396775028
2021-11-21,4048,175.96798977300855
2021-12-26,152,428.1066528115683
2021-12-12,314,127.85205412830196
2021-11-28,1292,268.42135367531966
2022-01-16,1457,113.82076439297377
2021-11-21,1005,108.03378783542674
2021-11-21,165,295.0341609930683
2021-12-12,3104,255.61323365418053
2021-12-26,1136,87.98411611839245
2021-11-28,1850,98.05741622634054
2021-11-28,1936,110.17559022825824
2022-01-09,1964,38.77286239237702
2022-01-09,1999,66.83983623167406
2022-01-16,2008,189.4648526455922
2021-12-05,9247,110.61391062618141
2022-01-16,1928,117.94937918322084
2022-01-02,2008,189.46900588028075
2022-01-02,2215,200.28514068650819
2022-01-09,2626,99.524772572669
2021-12-12,7317,127.98314726409335
2021-11-21,383,108.88169466103078
2022-01-16,1740,131.37458802964633
2021-11-21,2103,132.7839025986313
2022-01-09,3670,197.48771718446605
2022-01-16,283,98.59476773031984
2022-01-30,1269,91.455610817236
2022-01-23,2102,133.24112230045114
2022-02-06,6952,202.29016403125036
2022-01-16,660,141.85317266341627
2021-11-28,1119,71.98005321801845
2022-01-02,1614,73.43145348614935
2021-12-12,1461,79.62106347689495
2021-11-28,5076,207.5655417675329
2022-01-02,2817,72.28090528820773
2022-01-16,1999,66.83890737075455
2021-11-28,2503,64.44139421789183
2021-12-12,3256,128.00065644839094
2022-02-06,961,68.30943977669342
2022-01-30,98,192.1903256709206
2021-11-14,1274,192.82627404781329
2021-12-19,1412,77.53654100217955
2022-01-02,1850,97.85389714345727
2021-12-19,3191,166.41834468454198
2022-01-09,6473,262.7685251177137
2022-01-16,1850,97.85266269918272
2022-01-16,1936,109.71141706693567
2021-11-14,4828,249.14474401871487
2022-01-16,8879,196.15906560492954
2022-01-30,418,191.54427359490532
2022-01-09,1888,108.43751281509354
2021-12-05,563,18.986017953514587
2021-12-05,1232,167.3086877580266
2021-11-21,6334,126.69298256509595
2021-11-28,8879,196.00061316499557
2021-12-19,1740,131.37388056316934
2022-01-30,2096,144.03756726210395
2022-02-06,2480,70.36363846049424
2021-11-14,1190,197.84681727593724
2022-01-16,374,149.98511741948147
2021-11-21,1315,166.3120319003044
2022-01-30,7689,38.988496289610055
2021-12-26,2215,200.26815271108484
2022-01-16,1025,65.21090389685347
2022-02-06,2103,136.25455626003483
2021-11-28,2943,128.43435897007444
2021-12-19,8714,230.71598192702209
2022-01-02,4417,203.9999428204524
2022-02-06,4828,248.83173301443043
2022-01-30,4019,132.9976176617759
2022-01-09,782,21.5132311581529
2021-12-12,1965,120.00846224712743
2022-01-02,262,84.4031146540911
2022-01-16,1423,183.80233608627464
2021-11-14,1795,134.7321051506848
2021-11-21,2107,88.34935003144679
2021-12-26,2590,227.8106329181687
2022-01-23,4491,186.3514739545642
2021-12-05,6444,215.7903558870423
2022-01-23,97,292.8686898483148
2022-01-16,199,232.99736865570188
2021-11-21,1147,95.13454685266376
2022-01-09,1269,91.45560219260202
2021-12-26,786,107.851942436023
2021-12-26,2097,61.44737048089669
2022-01-23,3492,83.29824050012886
2021-11-14,5393,207.24719274242932
2021-11-21,5294,96.56228060648507
2022-01-16,96,152.2130466758534
2021-12-12,1366,242.14230472817331
2021-11-14,6156,266.27862681829976
2022-01-16,9108,108.21254076535661
2021-11-14,1459,134.41965973708503
2022-01-09,1191,128.6120559102286
2022-02-06,198,148.24879991316834
2021-12-05,3191,166.77962587885682
2021-12-05,787,108.6704701583923
2021-11-21,3272,155.52243277099168
2022-01-30,4051,113.20937509521416
2021-12-26,382,123.70718440949449
2021-12-05,1740,131.36993902175556
2022-01-16,2103,136.25115964956316
2022-02-06,2927,54.22327279461425
2022-02-06,769,4.651040009084968
2021-11-21,96,152.21304918255794
2022-01-09,125,109.44047393636755
2022-01-23,3515,128.22718921926165
2021-11-21,3926,321.44125077552263
2021-11-14,3955,200.1375857458822
2021-12-12,9108,108.21254076619134
2022-02-06,673,115.57115644267456
2021-12-12,1297,116.40020801319787
2022-01-23,2668,102.13100533767813
2022-01-09,437,243.4170006620972
2021-12-05,1223,94.93379781621513
2022-01-16,1462,141.69541069694992
2022-01-02,5357,243.23731135521808
2022-01-09,37,212.5159557142605
2021-12-05,101,200.53636619159983
2022-01-16,4006,134.05795195626146
2022-01-16,4132,300.6902507946448
2022-01-30,1258,294.8224529743698
2022-01-30,1290,75.81592587997612
2021-11-14,994,160.73181212786957
2021-12-12,3939,136.83248075033475
2021-12-19,95,209.49484024038475
2021-12-12,1935,168.59020838593148
2022-01-23,2752,193.98149846554176
2021-11-28,104,127.4294023435539
2021-12-19,383,108.8963983333447
2021-12-26,2022,23.563906122027863
2021-11-28,382,123.80481157724752
2021-11-28,2215,199.52539992523
2021-12-12,3353,324.2286138622928
2021-12-05,254,145.63232875396787
2022-01-09,6127,160.1861670149301
2021-12-05,7689,39.004497504302364
2022-01-16,1070,103.47692114658477
2022-01-30,2503,62.957587891334555
2022-01-16,4129,97.23626631758803
2022-01-23,96,152.2130466758534
2021-12-19,7919,26.9286835344272
2021-11-14,1941,64.9581097663994
2021-11-14,5345,94.88657689554469
2022-02-06,133,190.18312447255627
2021-12-19,6127,160.21741119600551
2022-01-23,1964,38.77286374896635
2021-12-26,1685,66.12779714188252
2022-01-23,1991,112.27386138472542
2022-01-30,628,104.00855221423053
2022-01-23,1413,142.1151168623406
2022-01-30,2189,175.70424191237686
2021-11-21,3696,140.12601153926119
2021-12-05,5429,333.4982393588406
2022-01-02,152,428.06479640664367
2021-11-28,1315,166.31390646154236
2021-12-26,2972,204.30318050460102
2022-01-02,3573,85.59595449160648
2021-12-05,3256,128.00540398464153
2022-01-30,8947,94.35078400690911
2022-01-23,301,237.6657660662183
2022-02-06,482,159.1338504577546
2022-01-16,1452,120.69182903936617
2022-01-30,1782,117.67501090704513
2021-12-26,2169,100.46780368681578
2021-11-21,4006,138.0592333587161
2022-01-02,2001,119.99190955878132
2022-01-30,132,177.5546402268503
2021-11-21,1412,78.1012055617369
2021-12-26,1968,88.21672150829616
2021-11-14,4491,197.34400700526703
2022-02-06,106,184.09085400482115
2021-12-26,2448,93.94751004082667
2021-12-26,1323,129.34452841320135
2021-12-12,576,162.52519537054746
2022-01-23,1414,97.05644945282808
2021-12-12,2914,160.6961686467007
2021-11-21,2998,216.7311848737695
2021-12-05,7362,319.52804953549247
2022-01-16,1962,100.47795656110522
2021-11-28,397,129.82288823077909
2022-01-23,1234,150.71061219615544
2022-01-30,1919,20.837021867466778
2021-12-05,1964,38.7688124726495
2022-01-02,386,130.31336618636035
2022-02-06,576,163.35186375069193
2021-11-21,2114,130.67288509086123
2022-01-23,3188,57.16146522252971
2022-01-02,198,148.24852605689603
2021-12-19,945,77.6807404387592
2021-12-12,3120,251.07690385555088
2022-01-02,9946,129.07249500804278
2021-11-21,6457,182.12864629936425
2022-01-16,254,146.12952484562774
2021-12-19,3528,168.12852578802838
2021-12-12,3955,219.05425450359834
2022-01-02,8840,147.8101894450442
2022-01-16,244,222.213981667029
2021-12-26,482,159.17191885871426
2021-12-19,1231,122.70057682649865
2022-01-02,1440,191.59717377075563
2022-01-23,1837,123.35599695440752
2021-12-26,5322,250.97416020866459
2021-11-28,133,187.87537163565278
2022-01-23,5298,104.29378708769622
2021-11-21,1457,113.85568893061746
2021-11-21,2099,115.36826325225896
2021-11-21,5295,103.49339850629073
2021-11-14,383,108.81147311553971
2022-01-02,5076,207.51756660791327
2022-01-16,9399,100.35260847167311
2022-02-06,1460,93.06345555421638
2022-01-23,5295,103.40937522472316
2022-01-02,2114,130.12715559456998
2021-11-14,9108,108.2913946235015
2022-01-16,1614,73.43137998551101
2022-01-30,1922,114.26287521937246
2022-01-02,125,109.39580293240468
2022-02-06,7799,181.0116190521854
2021-11-28,5349,65.69010699246094
2022-02-06,3311,113.34095534008341
2021-12-19,453,160.47793292444146
2021-12-05,741,86.35456806276109
2022-01-23,2122,117.71407995912696
2021-12-26,1939,111.39786983161913
2022-02-06,6813,24.859658729285186
2021-12-12,2107,88.62125333996458
2021-11-14,1860,87.88669594498084
2021-11-21,3573,85.217459937214
2021-11-14,6224,166.34668539099897
2022-01-09,124,136.58465133446109
2022-01-23,220,152.15521919641668
2021-11-21,495,108.31544792771048
2021-11-21,738,124.98812238904301
2021-12-05,1919,20.83703294643653
2022-01-02,3324,226.194060894708
2021-12-12,4048,170.9503424140807
2021-12-12,6826,199.56497640964824
2021-12-19,576,162.9889359427244
2022-01-02,1005,107.57960677450032
2022-01-09,1134,90.46761080268828
2022-01-30,2122,117.71408058631755
2022-01-02,6509,212.2660545441047
2022-01-02,1964,38.77285685442802
2021-12-12,3696,140.13908466047877
2021-12-19,5349,65.33692656950986
2021-11-21,786,107.8468427050383
2021-11-28,955,106.78402577612322
2022-01-09,135,100.92236948392848
2021-12-05,5241,97.79282068898574
2022-01-02,3298,144.19763009625768
2021-11-28,948,115.10272385743258
2022-01-02,1211,94.54723796336734
2021-12-12,2079,136.62018303336157
2021-11-21,576,153.8434918191246
2021-12-12,2998,220.6081917687727
2022-01-16,3528,168.14994033832735
2021-11-14,955,108.14670951376966
2021-11-21,1957,138.90063179414028
2021-12-19,534,74.18758231759223
2021-12-05,1289,110.14381106636931
2022-01-30,1323,129.35161533123696
2022-01-09,2102,133.24110984224717
2021-11-14,1234,149.552728022579
2022-01-23,5827,25.047507219738204
2021-12-05,2943,129.24157919656926
2021-12-05,3528,167.99679221502328
2021-12-12,835,118.20745170708452
2021-11-28,3528,167.74346185102638
2021-11-21,4514,196.57422241528806
2022-02-06,6525,251.31046697830715
2021-12-19,8840,147.80919816511147
2021-11-21,2794,209.57697174443703
2022-01-16,7388,142.23059360459786
2021-12-19,1403,150.01773411702496
2022-01-30,1274,191.64730076009664
2022-01-09,2189,175.70424220650398
2021-11-28,3573,85.47073176325382
2021-11-14,1833,124.43099232465887
2022-01-02,903,283.6639669863266
2021-12-26,1178,118.6868269993133
2022-01-23,4899,52.13561004922417
2021-12-05,769,4.650942356266917
2022-01-30,7456,25.917421224037835
2022-01-02,7948,0.7652620460784811
2021-11-21,57,188.42674604009443
2021-12-19,133,189.94419513393186
2022-01-23,1838,82.19288536602515
2021-12-05,2000,115.47532433609908
2021-12-12,1994,87.05799018533342
2021-12-26,55,262.9744025582261
2021-12-26,136,317.8362708512357
2021-11-21,432,125.58265417483041
2021-11-21,2071,131.62399937489832
2022-01-23,2561,216.7524970286164
2021-12-26,644,102.51477262987403
2021-11-28,1935,168.14696055267333
2021-12-05,2613,158.92612644587024
2021-11-21,152,432.5776995811014
2021-12-26,1290,75.81606407234759
2021-11-28,4019,132.96383275156705
2021-12-05,5076,207.52766981842885
2022-01-16,316,147.4649235497194
2021-12-05,1902,95.34605973242317
2022-01-09,2117,76.36793890654889
2021-12-19,1294,92.53463065733858
2021-11-28,793,26.06054932691806
2021-12-19,1041,82.78943289522473
2021-11-28,3515,128.61225334746297
2022-01-30,6295,53.453415128938424
2021-11-14,1546,142.95970800744564
2022-01-02,1134,90.47012104745109
2021-11-28,2985,85.32206087682881
2022-01-16,5827,25.04750834605815
2021-11-21,3146,144.38970147958776
2022-01-30,6444,215.73894112664422
2022-02-06,4190,136.73805420999008
2022-02-06,200,98.25327701244936
2022-01-09,1454,124.98113970263542
2021-12-12,2001,119.99214778394649
2021-12-12,2120,123.92943206205895
2021-11-14,2561,215.56036547967346
2021-12-05,4255,169.21173368753085
2022-01-02,6266,162.0295021561842
2022-01-30,9894,205.77674061662808
2021-11-28,1489,153.74827721163396
2022-01-02,1191,128.612737868354
2022-01-02,2017,152.77203228902334
2021-11-14,2723,94.84854803509542
2022-01-30,6826,199.56639187580134
2021-11-28,135,100.10680890840807
2022-01-23,343,364.6587277462971
2021-11-28,1041,84.08501095013199
2022-01-23,2147,175.42041447577407
2022-01-16,7799,181.07104465561594
2021-12-05,2529,31.507801893117744
2021-12-05,1579,147.71368682495023
2022-01-30,152,428.0331180824962
2022-01-30,495,107.671160434824
2022-01-02,784,94.40651533303004
2022-01-16,1546,142.08381983961291
2021-12-26,2124,181.44849629010352
2021-12-12,1740,131.37644486301713
2021-12-05,2710,190.81362005468077
2022-01-23,779,91.45159470164147
2022-01-23,6415,175.28363702823808
2021-11-14,7317,126.12710816088507
2021-11-21,9894,202.4739096184204
2021-12-26,988,99.15850838063324
2022-01-02,7744,83.52771985214237
2021-12-19,1211,94.55095548525597
2022-01-09,1838,82.19288536644476
2022-01-09,5295,103.40940360968021
2021-12-19,1490,25.25262937044293
2021-12-19,8989,163.9629889864359
2021-11-21,1380,114.04409741329559
2022-01-23,104,127.42942182050757
2021-12-19,1992,123.46090063983111
2022-02-06,8853,151.31746204588748
2021-12-05,1459,133.3753685983585
2022-01-02,1838,82.1928853704317
